[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
377,0,0,1,4,TRUE,2.5,20,-0.400220986
359,0,0,1,28,TRUE,2.3,20,0.430575043
379,0,0,1,8,TRUE,2.5,20,0.359310715
378,0,0,1,6,TRUE,2.5,20,0.150333665
370,0,0,1,20,TRUE,2.4,20,0.220961916
371,0,0,1,22,TRUE,2.4,20,0.20794803
380,0,0,1,10,TRUE,2.5,20,-0.130722878
372,0,0,1,24,TRUE,2.4,20,-0.059619317
373,0,0,1,26,TRUE,2.4,20,0.524241328
381,0,0,1,12,TRUE,2.5,20,0.250110451
382,0,0,1,14,TRUE,2.5,20,0.357347248
374,0,0,1,28,TRUE,2.4,20,0.506943775
391,0,0,1,2,TRUE,2.6,20,0.528568606
375,0,0,1,30,TRUE,2.4,20,0.55427507
383,0,0,1,16,TRUE,2.5,20,0.031445743
384,0,0,1,18,TRUE,2.5,20,0.133591487
392,0,0,1,4,TRUE,2.6,20,-0.653015814
385,0,0,1,20,TRUE,2.5,20,0.734181297
393,0,0,1,6,TRUE,2.6,20,-0.052067314
394,0,0,1,8,TRUE,2.6,20,0.226317902
386,0,0,1,22,TRUE,2.5,20,0.032584084
395,0,0,1,10,TRUE,2.6,20,-0.189532107
387,0,0,1,24,TRUE,2.5,20,0.641405462
388,0,0,1,26,TRUE,2.5,20,0.532403267
396,0,0,1,12,TRUE,2.6,20,0.478686919
389,0,0,1,28,TRUE,2.5,20,0.327554336
397,0,0,1,14,TRUE,2.6,20,0.705958311
390,0,0,1,30,TRUE,2.5,20,0.369667175
406,0,0,1,2,TRUE,2.7,20,0.012351379
399,0,0,1,18,TRUE,2.6,20,0.152766837
407,0,0,1,4,TRUE,2.7,20,-0.187114418
398,0,0,1,16,TRUE,2.6,20,0.382352818
400,0,0,1,20,TRUE,2.6,20,0.502432426
408,0,0,1,6,TRUE,2.7,20,0.685549973
402,0,0,1,24,TRUE,2.6,20,0.577893979
409,0,0,1,8,TRUE,2.7,20,0.086495216
401,0,0,1,22,TRUE,2.6,20,-0.006683419
403,0,0,1,26,TRUE,2.6,20,0.478498835
404,0,0,1,28,TRUE,2.6,20,0.294773855
411,0,0,1,12,TRUE,2.7,20,0.259293983
410,0,0,1,10,TRUE,2.7,20,0.534016359
412,0,0,1,14,TRUE,2.7,20,0.102965445
421,0,0,1,2,TRUE,2.8,20,-0.039203122
405,0,0,1,30,TRUE,2.6,20,0.379772119
413,0,0,1,16,TRUE,2.7,20,-0.018196224
414,0,0,1,18,TRUE,2.7,20,0.024951824
422,0,0,1,4,TRUE,2.8,20,-0.126047085
415,0,0,1,20,TRUE,2.7,20,0.396194413
423,0,0,1,6,TRUE,2.8,20,0.398056835
416,0,0,1,22,TRUE,2.7,20,0.219368577
424,0,0,1,8,TRUE,2.8,20,0.244865757
425,0,0,1,10,TRUE,2.8,20,0.478291008
417,0,0,1,24,TRUE,2.7,20,0.422273806
418,0,0,1,26,TRUE,2.7,20,0.1683116
426,0,0,1,12,TRUE,2.8,20,-0.15865304
419,0,0,1,28,TRUE,2.7,20,0.055711482
420,0,0,1,30,TRUE,2.7,20,0.186669389
428,0,0,1,16,TRUE,2.8,20,0.921131724
427,0,0,1,14,TRUE,2.8,20,-0.005398435
436,0,0,1,2,TRUE,2.9,20,0.684752226
429,0,0,1,18,TRUE,2.8,20,0.539312877
430,0,0,1,20,TRUE,2.8,20,0.485225674
437,0,0,1,4,TRUE,2.9,20,0.220395661
438,0,0,1,6,TRUE,2.9,20,-0.080510678
431,0,0,1,22,TRUE,2.8,20,0.517891779
439,0,0,1,8,TRUE,2.9,20,-0.073669835
440,0,0,1,10,TRUE,2.9,20,0.06208659
432,0,0,1,24,TRUE,2.8,20,0.628581687
433,0,0,1,26,TRUE,2.8,20,0.264200778
441,0,0,1,12,TRUE,2.9,20,0.234859584
442,0,0,1,14,TRUE,2.9,20,0.313585445
451,0,0,1,2,TRUE,3,20,-0.008757109
434,0,0,1,28,TRUE,2.8,20,0.433562956
443,0,0,1,16,TRUE,2.9,20,-0.050330214
435,0,0,1,30,TRUE,2.8,20,0.184506504
452,0,0,1,4,TRUE,3,20,-0.147574479
444,0,0,1,18,TRUE,2.9,20,0.07229615
453,0,0,1,6,TRUE,3,20,1.084238923
445,0,0,1,20,TRUE,2.9,20,0.640357313
446,0,0,1,22,TRUE,2.9,20,0.00857669
454,0,0,1,8,TRUE,3,20,1.267014241
447,0,0,1,24,TRUE,2.9,20,0.126926454
448,0,0,1,26,TRUE,2.9,20,0.544635622
455,0,0,1,10,TRUE,3,20,0.555464116
456,0,0,1,12,TRUE,3,20,0.697103238
466,0,0,1,2,TRUE,0,20,0.5880263
457,0,0,1,14,TRUE,3,20,0.026698017
450,0,0,1,30,TRUE,2.9,20,0.199733993
449,0,0,1,28,TRUE,2.9,20,0.530376451
458,0,0,1,16,TRUE,3,20,-0.030825815
467,0,0,1,4,TRUE,0,20,0.760200778
459,0,0,1,18,TRUE,3,20,0.715739777
460,0,0,1,20,TRUE,3,20,0.521696433
468,0,0,1,6,TRUE,0,20,1.160349017
461,0,0,1,22,TRUE,3,20,0.33431661
469,0,0,1,8,TRUE,0,20,0.876387565
470,0,0,1,10,TRUE,0,20,1.005900522
462,0,0,1,24,TRUE,3,20,0.777004689
471,0,0,1,12,TRUE,0,20,0.722369063
463,0,0,1,26,TRUE,3,20,0.376703268
481,0,0,1,2,TRUE,0.1,20,0.685432157
472,0,0,1,14,TRUE,0,20,0.915133441
464,0,0,1,28,TRUE,3,20,0.353045227
482,0,0,1,4,TRUE,0.1,20,1.242457955
473,0,0,1,16,TRUE,0,20,0.615971372
483,0,0,1,6,TRUE,0.1,20,1.560951402
465,0,0,1,30,TRUE,3,20,0.308524702
474,0,0,1,18,TRUE,0,20,0.360126111
475,0,0,1,20,TRUE,0,20,0.622987684
476,0,0,1,22,TRUE,0,20,0.762333521
477,0,0,1,24,TRUE,0,20,0.710800226
484,0,0,1,8,TRUE,0.1,20,0.549453779
485,0,0,1,10,TRUE,0.1,20,1.111139393
478,0,0,1,26,TRUE,0,20,0.581245485
486,0,0,1,12,TRUE,0.1,20,0.884829085
487,0,0,1,14,TRUE,0.1,20,1.298480806
496,0,0,1,2,TRUE,0.2,20,0.897993438
479,0,0,1,28,TRUE,0,20,1.102069398
488,0,0,1,16,TRUE,0.1,20,0.938179804
480,0,0,1,30,TRUE,0,20,0.874583646
498,0,0,1,6,TRUE,0.2,20,1.20414932
489,0,0,1,18,TRUE,0.1,20,0.808615931
497,0,0,1,4,TRUE,0.2,20,-0.472366565
490,0,0,1,20,TRUE,0.1,20,0.534823339
499,0,0,1,8,TRUE,0.2,20,0.794253474
491,0,0,1,22,TRUE,0.1,20,0.776429496
492,0,0,1,24,TRUE,0.1,20,0.958295094
500,0,0,1,10,TRUE,0.2,20,0.774636839
501,0,0,1,12,TRUE,0.2,20,1.118619692
494,0,0,1,28,TRUE,0.1,20,1.011180582
502,0,0,1,14,TRUE,0.2,20,0.58877905
493,0,0,1,26,TRUE,0.1,20,1.002897085
511,0,0,1,2,TRUE,0.3,20,0.190312435
503,0,0,1,16,TRUE,0.2,20,1.009766436
495,0,0,1,30,TRUE,0.1,20,0.555046433
504,0,0,1,18,TRUE,0.2,20,0.929768656
512,0,0,1,4,TRUE,0.3,20,1.23796093
513,0,0,1,6,TRUE,0.3,20,1.216775377
505,0,0,1,20,TRUE,0.2,20,1.043587584
506,0,0,1,22,TRUE,0.2,20,1.007252413
514,0,0,1,8,TRUE,0.3,20,0.469649005
507,0,0,1,24,TRUE,0.2,20,0.976156671
515,0,0,1,10,TRUE,0.3,20,0.896016662
508,0,0,1,26,TRUE,0.2,20,1.196447245
516,0,0,1,12,TRUE,0.3,20,1.21353084
