[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
7417,0,0,100,14,FALSE,100,5,7.314402769
7426,0,0,100,2,FALSE,0,5,48.62258953
7427,0,0,100,4,FALSE,0,5,32.67523722
7409,0,0,100,28,FALSE,90,5,8.548447437
7410,0,0,100,30,FALSE,90,5,8.019062094
7418,0,0,100,16,FALSE,100,5,6.577900214
7420,0,0,100,20,FALSE,100,5,7.754579286
7428,0,0,100,6,FALSE,0,5,29.21028466
7419,0,0,100,18,FALSE,100,5,8.229352347
7421,0,0,100,22,FALSE,100,5,8.607722244
7429,0,0,100,8,FALSE,0,5,28.13196904
7422,0,0,100,24,FALSE,100,5,6.609574001
7430,0,0,100,10,FALSE,0,5,26.61463116
