[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
376,0,0,100,2,FALSE,25,40,47.52066116
358,0,0,100,26,FALSE,23,40,34.90358127
367,0,0,100,14,FALSE,24,40,34.67189376
359,0,0,100,28,FALSE,23,40,33.93361222
369,0,0,100,18,FALSE,24,40,33.19559229
377,0,0,100,4,FALSE,25,40,42.92929293
360,0,0,100,30,FALSE,23,40,32.69845793
368,0,0,100,16,FALSE,24,40,33.03030303
370,0,0,100,20,FALSE,24,40,33.83838384
378,0,0,100,6,FALSE,25,40,39.6969697
371,0,0,100,22,FALSE,24,40,34.20132056
379,0,0,100,8,FALSE,25,40,36.63255936
372,0,0,100,24,FALSE,24,40,33.23950972
373,0,0,100,26,FALSE,24,40,32.33608815
380,0,0,100,10,FALSE,25,40,34.49137843
381,0,0,100,12,FALSE,25,40,33.22063611
391,0,0,100,2,FALSE,26,40,47.70431589
382,0,0,100,14,FALSE,25,40,34.21982058
374,0,0,100,28,FALSE,24,40,33.54929769
383,0,0,100,16,FALSE,25,40,32.36302418
392,0,0,100,4,FALSE,26,40,41.67431895
375,0,0,100,30,FALSE,24,40,32.69845793
384,0,0,100,18,FALSE,25,40,32.95251985
393,0,0,100,6,FALSE,26,40,38.30119376
385,0,0,100,20,FALSE,25,40,32.66396018
394,0,0,100,8,FALSE,26,40,37.10481438
386,0,0,100,22,FALSE,25,40,31.77882723
395,0,0,100,10,FALSE,26,40,35.5422916
388,0,0,100,26,FALSE,25,40,30.44811754
396,0,0,100,12,FALSE,26,40,33.56290174
387,0,0,100,24,FALSE,25,40,32.5088833
397,0,0,100,14,FALSE,26,40,33.35805609
389,0,0,100,28,FALSE,25,40,31.34544094
406,0,0,100,2,FALSE,27,40,47.61248852
398,0,0,100,16,FALSE,26,40,32.67523722
390,0,0,100,30,FALSE,25,40,31.75801906
407,0,0,100,4,FALSE,27,40,40.23569024
399,0,0,100,18,FALSE,26,40,32.53659591
400,0,0,100,20,FALSE,26,40,31.58136388
408,0,0,100,6,FALSE,27,40,36.74012856
409,0,0,100,8,FALSE,27,40,35.17643972
401,0,0,100,22,FALSE,26,40,31.42463597
402,0,0,100,24,FALSE,26,40,31.21132271
411,0,0,100,12,FALSE,27,40,32.03522832
410,0,0,100,10,FALSE,27,40,34.54239363
403,0,0,100,26,FALSE,26,40,30.52157943
412,0,0,100,14,FALSE,27,40,31.36610864
421,0,0,100,2,FALSE,28,40,46.69421488
404,0,0,100,28,FALSE,26,40,31.1345781
413,0,0,100,16,FALSE,27,40,31.1325375
422,0,0,100,4,FALSE,28,40,41.91919192
414,0,0,100,18,FALSE,27,40,31.74255928
405,0,0,100,30,FALSE,26,40,30.05762959
423,0,0,100,6,FALSE,28,40,35.60146924
415,0,0,100,20,FALSE,27,40,30.25711662
416,0,0,100,22,FALSE,27,40,31.22786305
417,0,0,100,24,FALSE,27,40,29.60634008
424,0,0,100,8,FALSE,28,40,33.73343828
425,0,0,100,10,FALSE,28,40,32.1650852
426,0,0,100,12,FALSE,28,40,30.61607814
418,0,0,100,26,FALSE,27,40,29.64370983
427,0,0,100,14,FALSE,28,40,30.46196228
419,0,0,100,28,FALSE,27,40,29.92721831
436,0,0,100,2,FALSE,29,40,45.22497704
428,0,0,100,16,FALSE,28,40,30.10407101
437,0,0,100,4,FALSE,29,40,41.06213652
420,0,0,100,30,FALSE,27,40,30.99173554
429,0,0,100,18,FALSE,28,40,30.8566953
438,0,0,100,6,FALSE,29,40,35.16069789
430,0,0,100,20,FALSE,28,40,29.93813735
439,0,0,100,8,FALSE,29,40,33.10376492
431,0,0,100,22,FALSE,28,40,27.83025056
440,0,0,100,10,FALSE,29,40,30.64483216
432,0,0,100,24,FALSE,28,40,29.08731585
441,0,0,100,12,FALSE,29,40,30.924952
451,0,0,100,2,FALSE,30,40,45.50045914
433,0,0,100,26,FALSE,28,40,28.15610652
442,0,0,100,14,FALSE,29,40,29.09161546
434,0,0,100,28,FALSE,28,40,28.87290413
443,0,0,100,16,FALSE,29,40,28.95928987
452,0,0,100,4,FALSE,30,40,39.0419345
435,0,0,100,30,FALSE,28,40,29.24701561
444,0,0,100,18,FALSE,29,40,29.05795927
453,0,0,100,6,FALSE,30,40,33.47107438
446,0,0,100,22,FALSE,29,40,28.35935109
454,0,0,100,8,FALSE,30,40,32.73645546
445,0,0,100,20,FALSE,29,40,29.41133826
447,0,0,100,24,FALSE,29,40,27.59811554
455,0,0,100,10,FALSE,30,40,28.62463014
448,0,0,100,26,FALSE,29,40,28.25528007
456,0,0,100,12,FALSE,30,40,29.7395442
457,0,0,100,14,FALSE,30,40,29.74853429
466,0,0,100,2,FALSE,0,40,50
449,0,0,100,28,FALSE,29,40,28.79808183
458,0,0,100,16,FALSE,30,40,28.49403122
467,0,0,100,4,FALSE,0,40,33.68533823
450,0,0,100,30,FALSE,29,40,28.08175802
459,0,0,100,18,FALSE,30,40,28.32334036
468,0,0,100,6,FALSE,0,40,30.77134986
469,0,0,100,8,FALSE,0,40,28.91906074
460,0,0,100,20,FALSE,30,40,29.05852786
470,0,0,100,10,FALSE,0,40,27.68595041
461,0,0,100,22,FALSE,30,40,27.44107744
462,0,0,100,24,FALSE,30,40,27.54222063
481,0,0,100,2,FALSE,1,40,50
471,0,0,100,12,FALSE,0,40,26.05810168
473,0,0,100,16,FALSE,0,40,26.66972758
472,0,0,100,14,FALSE,0,40,26.04012149
463,0,0,100,26,FALSE,30,40,26.42607897
482,0,0,100,4,FALSE,1,40,32.92011019
464,0,0,100,28,FALSE,30,40,27.28463082
483,0,0,100,6,FALSE,1,40,29.57759412
474,0,0,100,18,FALSE,0,40,26.41657214
484,0,0,100,8,FALSE,1,40,28.95841532
475,0,0,100,20,FALSE,0,40,26.43903146
476,0,0,100,22,FALSE,0,40,26.12925795
465,0,0,100,30,FALSE,30,40,27.06849055
485,0,0,100,10,FALSE,1,40,27.16559535
477,0,0,100,24,FALSE,0,40,25.74959077
486,0,0,100,12,FALSE,1,40,27.13498623
478,0,0,100,26,FALSE,0,40,26.69421488
479,0,0,100,28,FALSE,0,40,25.47529164
496,0,0,100,2,FALSE,2,40,50
487,0,0,100,14,FALSE,1,40,26.81005863
497,0,0,100,4,FALSE,2,40,33.22620141
480,0,0,100,30,FALSE,0,40,26.10905291
488,0,0,100,16,FALSE,1,40,26.57177839
498,0,0,100,6,FALSE,2,40,29.77961433
